card_id,name,supertype,subtypes,types,hp,number,rarity,artist,set.id,set.name,set.series,set.release_date,release_year,images.small,images.large,prices.tcgplayer_variants.normal.market,prices.tcgplayer_variants.holofoil.market,prices.tcgplayer_variants.reverseHolofoil.market,prices.cardmarket_trend,prices.cardmarket_avg_sell,effective_market_price
me2pt5-109,Cynthia's Gible,Pokémon,Basic,Fighting,70.0,109,Common,Tomomi Ozaki,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-109/small,https://images.scrydex.com/pokemon/me2pt5-109/large,,,,,,
me2pt5-110,Cynthia's Gabite,Pokémon,Stage 1,Fighting,100.0,110,Uncommon,Taira Akitsu,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-110/small,https://images.scrydex.com/pokemon/me2pt5-110/large,,,,,,
me2pt5-111,Cynthia's Garchomp ex,Pokémon,"Stage 2, ex",Fighting,330.0,111,Double Rare,5ban Graphics,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-111/small,https://images.scrydex.com/pokemon/me2pt5-111/large,,,,,,
me2pt5-112,Riolu,Pokémon,Basic,Fighting,80.0,112,Common,hncl,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-112/small,https://images.scrydex.com/pokemon/me2pt5-112/large,,,,,,
me2pt5-113,Mega Lucario ex,Pokémon,"Stage 1, MEGA, ex",Fighting,340.0,113,Double Rare,5ban Graphics,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-113/small,https://images.scrydex.com/pokemon/me2pt5-113/large,,,,,,
me2pt5-114,Stunfisk ex,Pokémon,"Basic, ex",Fighting,210.0,114,Double Rare,5ban Graphics,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-114/small,https://images.scrydex.com/pokemon/me2pt5-114/large,,,,,,
me2pt5-115,Pancham,Pokémon,Basic,Fighting,70.0,115,Common,Minato,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-115/small,https://images.scrydex.com/pokemon/me2pt5-115/large,,,,,,
me2pt5-116,Mega Hawlucha ex,Pokémon,"Basic, MEGA, ex",Fighting,250.0,116,Double Rare,5ban Graphics,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-116/small,https://images.scrydex.com/pokemon/me2pt5-116/large,,,,,,
me2pt5-117,Carbink,Pokémon,Basic,Fighting,90.0,117,Uncommon,Eri Kamei,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-117/small,https://images.scrydex.com/pokemon/me2pt5-117/large,,,,,,
me2pt5-118,Rolycoly,Pokémon,Basic,Fighting,80.0,118,Common,Kurata So,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-118/small,https://images.scrydex.com/pokemon/me2pt5-118/large,,,,,,
me2pt5-119,Carkol,Pokémon,Stage 1,Fighting,110.0,119,Common,Apios,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-119/small,https://images.scrydex.com/pokemon/me2pt5-119/large,,,,,,
me2pt5-120,Coalossal,Pokémon,Stage 2,Fighting,180.0,120,Rare,Nisota Niso,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-120/small,https://images.scrydex.com/pokemon/me2pt5-120/large,,,,,,
me2pt5-121,Koraidon ex,Pokémon,"Basic, Tera, ex",Fighting,230.0,121,Double Rare,aky CG Works,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-121/small,https://images.scrydex.com/pokemon/me2pt5-121/large,,,,,,
me2pt5-122,Okidogi,Pokémon,Basic,Fighting,140.0,122,Rare,Mitsuhiro Arita,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-122/small,https://images.scrydex.com/pokemon/me2pt5-122/large,,,,,,
me2pt5-123,Gastly,Pokémon,Basic,Darkness,70.0,123,Common,Saboteri,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-123/small,https://images.scrydex.com/pokemon/me2pt5-123/large,,,,,,
me2pt5-124,Haunter,Pokémon,Stage 1,Darkness,100.0,124,Uncommon,Rianti Hidayat,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-124/small,https://images.scrydex.com/pokemon/me2pt5-124/large,,,,,,
me2pt5-125,Mega Gengar ex,Pokémon,"Stage 2, MEGA, ex",Darkness,350.0,125,Double Rare,5ban Graphics,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-125/small,https://images.scrydex.com/pokemon/me2pt5-125/large,,,,,,
me2pt5-126,Team Rocket's Murkrow,Pokémon,Basic,Darkness,80.0,126,Common,Mugi Hamada,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-126/small,https://images.scrydex.com/pokemon/me2pt5-126/large,,,,,,
me2pt5-127,Team Rocket's Honchkrow,Pokémon,Stage 1,Darkness,130.0,127,Rare,hncl,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-127/small,https://images.scrydex.com/pokemon/me2pt5-127/large,,,,,,
me2pt5-128,Poochyena,Pokémon,Basic,Darkness,70.0,128,Common,Miki Tanaka,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-128/small,https://images.scrydex.com/pokemon/me2pt5-128/large,,,,,,
me2pt5-129,Mightyena,Pokémon,Stage 1,Darkness,120.0,129,Uncommon,akagi,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-129/small,https://images.scrydex.com/pokemon/me2pt5-129/large,,,,,,
me2pt5-130,Galarian Zigzagoon,Pokémon,Basic,Darkness,70.0,130,Common,osare,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-130/small,https://images.scrydex.com/pokemon/me2pt5-130/large,,,,,,
me2pt5-131,Galarian Linoone,Pokémon,Stage 1,Darkness,90.0,131,Common,Tomowaka,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-131/small,https://images.scrydex.com/pokemon/me2pt5-131/large,,,,,,
me2pt5-132,Galarian Obstagoon,Pokémon,Stage 2,Darkness,170.0,132,Uncommon,Dsuke,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-132/small,https://images.scrydex.com/pokemon/me2pt5-132/large,,,,,,
me2pt5-133,Cynthia's Spiritomb,Pokémon,Basic,Darkness,70.0,133,Uncommon,satoma,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-133/small,https://images.scrydex.com/pokemon/me2pt5-133/large,,,,,,
me2pt5-134,Scraggy,Pokémon,Basic,Darkness,80.0,134,Common,Shimaris Yukichi,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-134/small,https://images.scrydex.com/pokemon/me2pt5-134/large,,,,,,
me2pt5-135,Mega Scrafty ex,Pokémon,"Stage 1, MEGA, ex",Darkness,330.0,135,Double Rare,5ban Graphics,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-135/small,https://images.scrydex.com/pokemon/me2pt5-135/large,,,,,,
me2pt5-136,N's Zorua,Pokémon,Basic,Darkness,70.0,136,Common,Jiro Sasumo,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-136/small,https://images.scrydex.com/pokemon/me2pt5-136/large,,,,,,
me2pt5-137,N's Zoroark ex,Pokémon,"Stage 1, ex",Darkness,280.0,137,Double Rare,takuyoa,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-137/small,https://images.scrydex.com/pokemon/me2pt5-137/large,,,,,,
me2pt5-138,Vullaby,Pokémon,Basic,Darkness,70.0,138,Common,Nisota Niso,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-138/small,https://images.scrydex.com/pokemon/me2pt5-138/large,,,,,,
me2pt5-139,Mandibuzz ex,Pokémon,"Stage 1, ex",Darkness,260.0,139,Double Rare,Ultimateinudog,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-139/small,https://images.scrydex.com/pokemon/me2pt5-139/large,,,,,,
me2pt5-140,Pangoro,Pokémon,Stage 1,Darkness,140.0,140,Uncommon,takashi shiraishi,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-140/small,https://images.scrydex.com/pokemon/me2pt5-140/large,,,,,,
me2pt5-141,Hoopa,Pokémon,Basic,Darkness,120.0,141,Rare,Anesaki Dynamic,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-141/small,https://images.scrydex.com/pokemon/me2pt5-141/large,,,,,,
me2pt5-142,Fezandipiti ex,Pokémon,"Basic, ex",Darkness,210.0,142,Double Rare,takuyoa,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-142/small,https://images.scrydex.com/pokemon/me2pt5-142/large,,,,,,
me2pt5-143,Pecharunt,Pokémon,Basic,Darkness,80.0,143,Rare,IKEDA Saki,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-143/small,https://images.scrydex.com/pokemon/me2pt5-143/large,,,,,,
me2pt5-144,Mawile,Pokémon,Basic,Metal,90.0,144,Uncommon,CHORISO,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-144/small,https://images.scrydex.com/pokemon/me2pt5-144/large,,,,,,
me2pt5-145,Registeel ex,Pokémon,"Basic, ex",Metal,230.0,145,Double Rare,toriyufu,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-145/small,https://images.scrydex.com/pokemon/me2pt5-145/large,,,,,,
me2pt5-146,Pawniard,Pokémon,Basic,Metal,70.0,146,Common,Yuya Oka,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-146/small,https://images.scrydex.com/pokemon/me2pt5-146/large,,,,,,
me2pt5-147,Bisharp,Pokémon,Stage 1,Metal,120.0,147,Common,Scav,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-147/small,https://images.scrydex.com/pokemon/me2pt5-147/large,,,,,,
me2pt5-148,Kingambit,Pokémon,Stage 2,Metal,170.0,148,Rare,Teeziro,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-148/small,https://images.scrydex.com/pokemon/me2pt5-148/large,,,,,,
me2pt5-149,Togedemaru ex,Pokémon,"Basic, ex",Metal,190.0,149,Double Rare,5ban Graphics,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-149/small,https://images.scrydex.com/pokemon/me2pt5-149/large,,,,,,
me2pt5-150,Dratini,Pokémon,Basic,Dragon,80.0,150,Common,HYOGONOSUKE,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-150/small,https://images.scrydex.com/pokemon/me2pt5-150/large,,,,,,
me2pt5-151,Dragonair,Pokémon,Stage 1,Dragon,100.0,151,Uncommon,Gemi,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-151/small,https://images.scrydex.com/pokemon/me2pt5-151/large,,,,,,
me2pt5-152,Mega Dragonite ex,Pokémon,"Stage 2, MEGA, ex",Dragon,370.0,152,Double Rare,aky CG Works,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-152/small,https://images.scrydex.com/pokemon/me2pt5-152/large,,,,,,
me2pt5-153,Rayquaza,Pokémon,Basic,Dragon,120.0,153,Rare,nagimiso,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-153/small,https://images.scrydex.com/pokemon/me2pt5-153/large,,,,,,
me2pt5-154,N's Reshiram,Pokémon,Basic,Dragon,130.0,154,Rare,rika,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-154/small,https://images.scrydex.com/pokemon/me2pt5-154/large,,,,,,
me2pt5-155,N's Zekrom,Pokémon,Basic,Dragon,130.0,155,Rare,AKIRA EGAWA,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-155/small,https://images.scrydex.com/pokemon/me2pt5-155/large,,,,,,
me2pt5-156,Noibat,Pokémon,Basic,Dragon,70.0,156,Common,Eri Kamei,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-156/small,https://images.scrydex.com/pokemon/me2pt5-156/large,,,,,,
me2pt5-157,Noivern,Pokémon,Stage 1,Dragon,120.0,157,Uncommon,Natsumi Miyanose,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-157/small,https://images.scrydex.com/pokemon/me2pt5-157/large,,,,,,
me2pt5-158,Dreepy,Pokémon,Basic,Dragon,70.0,158,Common,Scav,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-158/small,https://images.scrydex.com/pokemon/me2pt5-158/large,,,,,,
me2pt5-159,Drakloak,Pokémon,Stage 1,Dragon,90.0,159,Common,cochi8i,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-159/small,https://images.scrydex.com/pokemon/me2pt5-159/large,,,,,,
me2pt5-160,Dragapult ex,Pokémon,"Stage 2, Tera, ex",Dragon,320.0,160,Double Rare,5ban Graphics,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-160/small,https://images.scrydex.com/pokemon/me2pt5-160/large,,,,,,
me2pt5-161,Team Rocket's Meowth,Pokémon,Basic,Colorless,70.0,161,Common,Megumi Mizutani,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-161/small,https://images.scrydex.com/pokemon/me2pt5-161/large,,,,,,
me2pt5-162,Team Rocket's Kangaskhan ex,Pokémon,"Basic, ex",Colorless,230.0,162,Double Rare,5ban Graphics,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-162/small,https://images.scrydex.com/pokemon/me2pt5-162/large,,,,,,
me2pt5-163,Larry's Dunsparce,Pokémon,Basic,Colorless,70.0,163,Common,0313,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-163/small,https://images.scrydex.com/pokemon/me2pt5-163/large,,,,,,
me2pt5-164,Larry's Dudunsparce ex,Pokémon,"Stage 1, ex",Colorless,270.0,164,Double Rare,5ban Graphics,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-164/small,https://images.scrydex.com/pokemon/me2pt5-164/large,,,,,,
me2pt5-165,Skitty,Pokémon,Basic,Colorless,60.0,165,Common,Yoko Hishida,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-165/small,https://images.scrydex.com/pokemon/me2pt5-165/large,,,,,,
me2pt5-166,Delcatty,Pokémon,Stage 1,Colorless,100.0,166,Uncommon,buchi,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-166/small,https://images.scrydex.com/pokemon/me2pt5-166/large,,,,,,
me2pt5-167,Zangoose ex,Pokémon,"Basic, ex",Colorless,200.0,167,Double Rare,5ban Graphics,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-167/small,https://images.scrydex.com/pokemon/me2pt5-167/large,,,,,,
me2pt5-168,Larry's Starly,Pokémon,Basic,Colorless,60.0,168,Common,Natsumi Miyanose,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-168/small,https://images.scrydex.com/pokemon/me2pt5-168/large,,,,,,
me2pt5-169,Larry's Staravia,Pokémon,Stage 1,Colorless,90.0,169,Uncommon,Fujimoto Gold,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-169/small,https://images.scrydex.com/pokemon/me2pt5-169/large,,,,,,
me2pt5-170,Larry's Staraptor,Pokémon,Stage 2,Colorless,150.0,170,Rare,Po-Suzuki,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-170/small,https://images.scrydex.com/pokemon/me2pt5-170/large,,,,,,
me2pt5-171,Fan Rotom,Pokémon,Basic,Colorless,70.0,171,Common,Toshinao Aoki,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-171/small,https://images.scrydex.com/pokemon/me2pt5-171/large,,,,,,
me2pt5-172,Mega Audino ex,Pokémon,"Basic, MEGA, ex",Colorless,270.0,172,Double Rare,5ban Graphics,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-172/small,https://images.scrydex.com/pokemon/me2pt5-172/large,,,,,,
me2pt5-173,Larry's Rufflet,Pokémon,Basic,Colorless,70.0,173,Common,cochi8i,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-173/small,https://images.scrydex.com/pokemon/me2pt5-173/large,,,,,,
me2pt5-174,Larry's Braviary,Pokémon,Stage 1,Colorless,130.0,174,Uncommon,Ryuta Fuse,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-174/small,https://images.scrydex.com/pokemon/me2pt5-174/large,,,,,,
me2pt5-175,Larry's Komala,Pokémon,Basic,Colorless,90.0,175,Common,ryoma uratsuka,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-175/small,https://images.scrydex.com/pokemon/me2pt5-175/large,,,,,,
me2pt5-176,Drampa,Pokémon,Basic,Colorless,130.0,176,Uncommon,Scav,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-176/small,https://images.scrydex.com/pokemon/me2pt5-176/large,,,,,,
me2pt5-177,Hop's Cramorant,Pokémon,Basic,Colorless,110.0,177,Uncommon,Saboteri,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-177/small,https://images.scrydex.com/pokemon/me2pt5-177/large,,,,,,
me2pt5-178,Terapagos,Pokémon,Basic,Colorless,120.0,178,Rare,GIDORA,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-178/small,https://images.scrydex.com/pokemon/me2pt5-178/large,,,,,,
me2pt5-179,Terapagos ex,Pokémon,"Basic, Tera, ex",Colorless,230.0,179,Double Rare,5ban Graphics,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-179/small,https://images.scrydex.com/pokemon/me2pt5-179/large,,,,,,
me2pt5-180,Acerola's Mischief,Trainer,Supporter,,,180,Uncommon,Yuu Nishida,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-180/small,https://images.scrydex.com/pokemon/me2pt5-180/large,,,,,,
me2pt5-181,Air Balloon,Trainer,Pokémon Tool,,,181,Uncommon,Studio Bora Inc.,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-181/small,https://images.scrydex.com/pokemon/me2pt5-181/large,,,,,,
me2pt5-182,Anthea & Concordia,Trainer,Supporter,,,182,Uncommon,Sanosuke Sakuma,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-182/small,https://images.scrydex.com/pokemon/me2pt5-182/large,,,,,,
me2pt5-183,Boss's Orders,Trainer,Supporter,,,183,Uncommon,akagi,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-183/small,https://images.scrydex.com/pokemon/me2pt5-183/large,,,,,,
me2pt5-184,Buddy-Buddy Poffin,Trainer,Item,,,184,Common,AYUMI ODASHIMA,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-184/small,https://images.scrydex.com/pokemon/me2pt5-184/large,,,,,,
me2pt5-185,Canari,Trainer,Supporter,,,185,Uncommon,Naoki Saito,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-185/small,https://images.scrydex.com/pokemon/me2pt5-185/large,,,,,,
me2pt5-186,Counter Gain,Trainer,Pokémon Tool,,,186,Common,Toyste Beach,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-186/small,https://images.scrydex.com/pokemon/me2pt5-186/large,,,,,,
me2pt5-187,Fighting Gong,Trainer,Item,,,187,Uncommon,Toyste Beach,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-187/small,https://images.scrydex.com/pokemon/me2pt5-187/large,,,,,,
me2pt5-188,Forest of Vitality,Trainer,Stadium,,,188,Uncommon,AYUMI ODASHIMA,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-188/small,https://images.scrydex.com/pokemon/me2pt5-188/large,,,,,,
me2pt5-189,Glass Trumpet,Trainer,Item,,,189,Common,Toyste Beach,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-189/small,https://images.scrydex.com/pokemon/me2pt5-189/large,,,,,,
me2pt5-190,Iris's Fighting Spirit,Trainer,Supporter,,,190,Uncommon,yuu,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-190/small,https://images.scrydex.com/pokemon/me2pt5-190/large,,,,,,
me2pt5-191,Light Ball,Trainer,Pokémon Tool,,,191,Uncommon,Studio Bora Inc.,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-191/small,https://images.scrydex.com/pokemon/me2pt5-191/large,,,,,,
me2pt5-192,Lillie's Determination,Trainer,Supporter,,,192,Uncommon,Atsushi Furusawa,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-192/small,https://images.scrydex.com/pokemon/me2pt5-192/large,,,,,,
me2pt5-193,Mega Signal,Trainer,Item,,,193,Common,inose yukie,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-193/small,https://images.scrydex.com/pokemon/me2pt5-193/large,,,,,,
me2pt5-194,Mystery Garden,Trainer,Stadium,,,194,Uncommon,AYUMI ODASHIMA,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-194/small,https://images.scrydex.com/pokemon/me2pt5-194/large,,,,,,
me2pt5-195,N's PP Up,Trainer,Item,,,195,Uncommon,Toyste Beach,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-195/small,https://images.scrydex.com/pokemon/me2pt5-195/large,,,,,,
me2pt5-196,Night Stretcher,Trainer,Item,,,196,Common,Toyste Beach,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-196/small,https://images.scrydex.com/pokemon/me2pt5-196/large,,,,,,
me2pt5-197,Nighttime Mine,Trainer,Stadium,,,197,Uncommon,Takashi Yamaguchi,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-197/small,https://images.scrydex.com/pokemon/me2pt5-197/large,,,,,,
me2pt5-198,Poké Pad,Trainer,Item,,,198,Common,Studio Bora Inc.,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-198/small,https://images.scrydex.com/pokemon/me2pt5-198/large,,,,,,
me2pt5-199,Premium Power Pro,Trainer,Item,,,199,Uncommon,Toyste Beach,me2pt5,Ascended Heroes,Mega Evolution,2026/01/30,2026,https://images.scrydex.com/pokemon/me2pt5-199/small,https://images.scrydex.com/pokemon/me2pt5-199/large,,,,,,
