card_id,name,number,rarity,types,set.name,set.release_date,images.large,prices.cardmarket_trend,prices.tcgplayer_variants.holofoil.market
bp-8,Rocket's Mewtwo,8,Promo,Psychic,Best of Game,2002/12/01,https://images.pokemontcg.io/bp/8_hires.png,372.36,
bp-9,Rocket's Hitmonchan,9,Promo,Fighting,Best of Game,2002/12/01,https://images.pokemontcg.io/bp/9_hires.png,165.58,
smp-SM247,Reshiram & Charizard-GX,SM247,Promo,Fire,SM Black Star Promos,2017/02/03,https://images.pokemontcg.io/smp/SM247_hires.png,36.54,45.83
smp-SM245,Mismagius,SM245,Promo,Psychic,SM Black Star Promos,2017/02/03,https://images.pokemontcg.io/smp/SM245_hires.png,0.56,
smp-SM246,Sabrina & Brycen,SM246,Promo,,SM Black Star Promos,2017/02/03,https://images.pokemontcg.io/smp/SM246_hires.png,0.58,
swsh8-1,Caterpie,1,Common,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/1_hires.png,0.05,
swsh8-2,Metapod,2,Uncommon,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/2_hires.png,0.05,
swsh8-3,Butterfree,3,Rare Holo,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/3_hires.png,0.19,0.39
swsh8-4,Shroomish,4,Common,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/4_hires.png,0.04,
swsh8-6,Breloom V,6,Rare Holo V,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/6_hires.png,0.84,0.81
swsh8-5,Breloom,5,Uncommon,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/5_hires.png,0.07,
swsh8-7,Pansage,7,Common,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/7_hires.png,0.05,
swsh8-8,Simisage,8,Uncommon,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/8_hires.png,0.04,
swsh8-9,Sewaddle,9,Common,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/9_hires.png,0.04,
swsh8-10,Swadloon,10,Uncommon,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/10_hires.png,0.04,
swsh8-11,Leavanny,11,Rare,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/11_hires.png,0.1,
swsh8-12,Maractus,12,Rare,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/12_hires.png,0.14,
swsh8-13,Shelmet,13,Common,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/13_hires.png,0.03,
swsh8-17,Trevenant,17,Uncommon,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/17_hires.png,0.04,
swsh8-16,Phantump,16,Common,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/16_hires.png,0.06,
swsh8-14,Accelgor,14,Rare,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/14_hires.png,0.08,
swsh8-15,Virizion,15,Rare,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/15_hires.png,0.07,
swsh8-18,Grubbin,18,Common,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/18_hires.png,0.05,
swsh8-20,Araquanid,20,Rare,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/20_hires.png,0.09,
swsh8-19,Dewpider,19,Common,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/19_hires.png,0.03,
swsh8-22,Rillaboom V,22,Rare Holo V,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/22_hires.png,0.85,0.79
swsh8-21,Tsareena V,21,Rare Holo V,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/21_hires.png,1.05,0.72
swsh8-24,Gossifleur,24,Common,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/24_hires.png,0.03,
swsh8-25,Eldegoss,25,Uncommon,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/25_hires.png,0.02,
swsh8-23,Rillaboom VMAX,23,Rare Holo VMAX,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/23_hires.png,1.99,1.72
swsh8-26,Appletun V,26,Rare Holo V,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/26_hires.png,1.14,1.14
swsh8-27,Zarude,27,Uncommon,Grass,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/27_hires.png,0.04,
swsh8-31,Ninetales,31,Uncommon,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/31_hires.png,0.15,
swsh8-29,Vulpix,29,Common,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/29_hires.png,0.07,
swsh8-30,Ninetales,30,Uncommon,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/30_hires.png,0.1,
swsh8-28,Vulpix,28,Common,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/28_hires.png,0.07,
swsh8-34,Slugma,34,Common,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/34_hires.png,0.03,
swsh8-32,Growlithe,32,Common,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/32_hires.png,0.06,
swsh8-33,Arcanine,33,Rare,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/33_hires.png,0.15,
swsh8-35,Magcargo,35,Uncommon,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/35_hires.png,0.08,
swsh8-42,Oricorio,42,Rare,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/42_hires.png,0.05,
swsh8-37,Pansear,37,Common,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/37_hires.png,0.02,
swsh8-38,Simisear,38,Uncommon,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/38_hires.png,0.04,
swsh8-39,Chandelure V,39,Rare Holo V,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/39_hires.png,0.74,0.97
swsh8-40,Chandelure VMAX,40,Rare Holo VMAX,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/40_hires.png,1.83,3.49
swsh8-43,Cinderace V,43,Rare Holo V,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/43_hires.png,0.67,0.73
swsh8-36,Victini,36,Uncommon,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/36_hires.png,0.17,
swsh8-41,Heatmor,41,Uncommon,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/41_hires.png,0.08,
swsh8-48,Centiskorch,48,Rare,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/48_hires.png,0.11,
swsh8-44,Cinderace V,44,Rare Holo V,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/44_hires.png,0.79,0.73
swsh8-49,Centiskorch,49,Uncommon,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/49_hires.png,0.06,
swsh8-45,Cinderace VMAX,45,Rare Holo VMAX,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/45_hires.png,2.28,3.03
swsh8-46,Sizzlipede,46,Common,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/46_hires.png,0.04,
swsh8-47,Sizzlipede,47,Common,Fire,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/47_hires.png,0.03,
swsh8-50,Shellder,50,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/50_hires.png,0.03,
swsh8-53,Starmie,53,Rare Holo,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/53_hires.png,0.15,0.32
swsh8-51,Cloyster,51,Rare,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/51_hires.png,0.08,
swsh8-55,Totodile,55,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/55_hires.png,0.04,
swsh8-54,Lapras,54,Uncommon,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/54_hires.png,0.13,
swsh8-52,Staryu,52,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/52_hires.png,0.05,
swsh8-56,Croconaw,56,Uncommon,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/56_hires.png,0.06,
swsh8-57,Feraligatr,57,Rare Holo,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/57_hires.png,0.2,0.39
swsh8-61,Mantine,61,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/61_hires.png,0.05,
swsh8-58,Marill,58,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/58_hires.png,0.07,
swsh8-59,Azumarill,59,Rare,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/59_hires.png,0.11,
swsh8-60,Qwilfish,60,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/60_hires.png,0.03,
swsh8-62,Mudkip,62,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/62_hires.png,0.05,
swsh8-63,Marshtomp,63,Uncommon,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/63_hires.png,0.09,
swsh8-65,Clamperl,65,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/65_hires.png,0.09,
swsh8-66,Huntail,66,Rare,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/66_hires.png,0.09,
swsh8-64,Swampert,64,Rare Holo,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/64_hires.png,0.37,0.58
swsh8-69,Simipour,69,Uncommon,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/69_hires.png,0.03,
swsh8-70,Basculin,70,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/70_hires.png,0.04,
swsh8-71,Galarian Darumaka,71,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/71_hires.png,0.04,
swsh8-68,Panpour,68,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/68_hires.png,0.03,
swsh8-67,Gorebyss,67,Rare,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/67_hires.png,0.1,
swsh8-74,Clauncher,74,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/74_hires.png,0.04,
swsh8-73,Greninja V,73,Rare Holo V,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/73_hires.png,1.29,3.4
swsh8-72,Galarian Darmanitan,72,Uncommon,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/72_hires.png,0.05,
swsh8-75,Clawitzer,75,Uncommon,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/75_hires.png,0.06,
swsh8-78,Inteleon V,78,Rare Holo V,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/78_hires.png,0.97,0.84
swsh8-76,Crabominable V,76,Rare Holo V,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/76_hires.png,0.63,0.68
swsh8-77,Pyukumuku,77,Uncommon,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/77_hires.png,0.09,
swsh8-79,Inteleon VMAX,79,Rare Holo VMAX,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/79_hires.png,1.6,1.57
swsh8-82,Arrokuda,82,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/82_hires.png,0.05,
swsh8-80,Chewtle,80,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/80_hires.png,0.03,
swsh8-81,Drednaw,81,Uncommon,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/81_hires.png,0.03,
swsh8-83,Barraskewda,83,Uncommon,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/83_hires.png,0.08,
swsh8-84,Snom,84,Common,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/84_hires.png,0.06,
swsh8-85,Frosmoth,85,Uncommon,Water,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/85_hires.png,0.04,
swsh8-86,Pikachu V,86,Rare Holo V,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/86_hires.png,1.74,3.92
swsh8-89,Plusle,89,Common,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/89_hires.png,0.05,
swsh8-87,Voltorb,87,Common,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/87_hires.png,0.08,
swsh8-88,Electrode,88,Rare,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/88_hires.png,0.26,
swsh8-90,Minun,90,Common,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/90_hires.png,0.09,
swsh8-91,Shinx,91,Common,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/91_hires.png,0.1,
swsh8-92,Luxio,92,Uncommon,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/92_hires.png,0.07,
swsh8-93,Luxray,93,Rare,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/93_hires.png,0.13,
swsh8-95,Tynamo,95,Common,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/95_hires.png,0.04,
swsh8-94,Rotom,94,Common,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/94_hires.png,0.03,
swsh8-96,Eelektrik,96,Uncommon,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/96_hires.png,0.06,
swsh8-98,Helioptile,98,Common,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/98_hires.png,0.04,
swsh8-101,Vikavolt,101,Rare,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/101_hires.png,0.07,
swsh8-99,Heliolisk,99,Uncommon,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/99_hires.png,0.09,
swsh8-97,Eelektross,97,Rare,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/97_hires.png,0.1,
swsh8-100,Charjabug,100,Uncommon,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/100_hires.png,0.09,
swsh8-102,Zeraora,102,Rare,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/102_hires.png,0.11,
swsh8-103,Boltund V,103,Rare Holo V,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/103_hires.png,0.71,0.72
swsh8-104,Boltund VMAX,104,Rare Holo VMAX,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/104_hires.png,1.21,1.8
swsh8-105,Toxel,105,Common,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/105_hires.png,0.02,
swsh8-106,Toxel,106,Common,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/106_hires.png,0.03,
swsh8-108,Toxtricity,108,Rare Holo,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/108_hires.png,0.23,0.29
swsh8-107,Toxtricity,107,Rare Holo,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/107_hires.png,0.25,0.28
swsh8-113,Mew V,113,Rare Holo V,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/113_hires.png,1.76,5.22
swsh8-111,Wigglytuff,111,Uncommon,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/111_hires.png,0.17,
swsh8-110,Jigglypuff,110,Common,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/110_hires.png,0.05,
swsh8-112,Jynx,112,Common,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/112_hires.png,0.08,
swsh8-109,Morpeko,109,Common,Lightning,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/109_hires.png,0.05,
swsh8-114,Mew VMAX,114,Rare Holo VMAX,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/114_hires.png,12.93,16.76
swsh8-115,Snubbull,115,Common,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/115_hires.png,0.05,
swsh8-116,Granbull,116,Rare,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/116_hires.png,0.08,
swsh8-117,Galarian Corsola,117,Common,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/117_hires.png,0.03,
swsh8-118,Galarian Cursola,118,Rare,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/118_hires.png,0.17,
swsh8-119,Mawile,119,Common,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/119_hires.png,0.03,
swsh8-121,Munna,121,Common,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/121_hires.png,0.05,
swsh8-122,Musharna,122,Uncommon,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/122_hires.png,0.08,
swsh8-120,Deoxys,120,Rare Holo,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/120_hires.png,0.22,0.27
swsh8-123,Sigilyph,123,Common,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/123_hires.png,0.03,
swsh8-124,Meloetta,124,Rare,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/124_hires.png,0.15,
swsh8-125,Sandygast,125,Common,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/125_hires.png,0.02,
swsh8-126,Palossand,126,Rare,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/126_hires.png,0.07,
swsh8-127,Indeedee,127,Common,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/127_hires.png,0.03,
swsh8-128,Dreepy,128,Common,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/128_hires.png,0.05,
swsh8-130,Dragapult,130,Rare Holo,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/130_hires.png,0.18,0.32
swsh8-129,Drakloak,129,Uncommon,Psychic,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/129_hires.png,0.07,
swsh8-133,Mankey,133,Common,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/133_hires.png,0.04,
swsh8-131,Sandshrew,131,Common,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/131_hires.png,0.04,
swsh8-132,Sandslash,132,Uncommon,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/132_hires.png,0.06,
swsh8-135,Geodude,135,Common,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/135_hires.png,0.03,
swsh8-134,Primeape,134,Uncommon,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/134_hires.png,0.03,
swsh8-137,Golem,137,Rare,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/137_hires.png,0.18,
swsh8-139,Steelix,139,Rare Holo,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/139_hires.png,0.25,0.28
swsh8-136,Graveler,136,Uncommon,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/136_hires.png,0.05,
swsh8-138,Onix,138,Common,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/138_hires.png,0.03,
swsh8-142,Makuhita,142,Common,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/142_hires.png,0.03,
swsh8-140,Gligar,140,Common,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/140_hires.png,0.04,
swsh8-141,Gliscor,141,Uncommon,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/141_hires.png,0.02,
swsh8-144,Baltoy,144,Common,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/144_hires.png,0.03,
swsh8-143,Hariyama,143,Uncommon,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/143_hires.png,0.03,
swsh8-147,Drilbur,147,Common,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/147_hires.png,0.03,
swsh8-146,Lucario V,146,Rare Holo V,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/146_hires.png,1.34,1.68
swsh8-148,Landorus,148,Rare Holo,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/148_hires.png,0.2,0.24
swsh8-149,Pancham,149,Common,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/149_hires.png,0.05,
swsh8-150,Stufful,150,Common,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/150_hires.png,0.02,
swsh8-145,Claydol,145,Rare,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/145_hires.png,0.07,
swsh8-151,Bewear,151,Uncommon,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/151_hires.png,0.04,
swsh8-153,Grapploct,153,Uncommon,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/153_hires.png,0.07,
swsh8-154,Falinks,154,Uncommon,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/154_hires.png,0.02,
swsh8-152,Clobbopus,152,Common,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/152_hires.png,0.03,
swsh8-155,Falinks,155,Common,Fighting,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/155_hires.png,0.02,
swsh8-156,Gengar V,156,Rare Holo V,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/156_hires.png,6.86,11.5
swsh8-157,Gengar VMAX,157,Rare Holo VMAX,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/157_hires.png,27.92,44.9
swsh8-160,Galarian Linoone,160,Uncommon,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/160_hires.png,0.04,
swsh8-158,Tyranitar V,158,Rare Holo V,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/158_hires.png,1.24,1.39
swsh8-159,Galarian Zigzagoon,159,Common,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/159_hires.png,0.02,
swsh8-161,Galarian Obstagoon,161,Rare Holo,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/161_hires.png,0.13,0.28
swsh8-162,Carvanha,162,Common,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/162_hires.png,0.05,
swsh8-163,Sharpedo,163,Uncommon,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/163_hires.png,0.06,
swsh8-164,Absol,164,Rare,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/164_hires.png,0.12,
swsh8-165,Croagunk,165,Common,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/165_hires.png,0.04,
swsh8-166,Toxicroak,166,Rare,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/166_hires.png,0.13,
swsh8-167,Darkrai,167,Uncommon,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/167_hires.png,0.12,
swsh8-168,Trubbish,168,Common,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/168_hires.png,0.04,
swsh8-170,Zorua,170,Common,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/170_hires.png,0.07,
swsh8-169,Garbodor,169,Uncommon,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/169_hires.png,0.1,
swsh8-171,Zoroark,171,Uncommon,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/171_hires.png,0.07,
swsh8-172,Vullaby,172,Common,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/172_hires.png,0.03,
swsh8-173,Mandibuzz,173,Uncommon,Darkness,Fusion Strike,2021/11/12,https://images.pokemontcg.io/swsh8/173_hires.png,0.07,
